MONTHS_WORKED;HOURS_PER_WEEK;URBAN_RURAL;SEX;AGE_RANGE;SALARY_RANK;OCCUPATION
12;20;1;0;1;1;7
12;30;1;0;1;1;7
12;15;1;0;1;1;7
12;40;1;0;1;2;7
12;30;1;0;2;1;7
6;30;2;0;0;1;7
12;30;1;0;2;1;7
12;50;1;0;5;5;7
12;30;1;0;1;1;7
12;50;1;0;5;5;7
12;48;1;0;3;1;7
12;30;1;0;1;1;7
12;30;1;0;1;1;7
12;50;1;0;5;5;7
12;48;1;1;3;1;7
12;50;1;0;5;5;7
12;30;1;0;2;1;7
12;48;1;1;3;1;7
12;30;1;0;2;1;7
12;48;1;0;3;1;7
6;30;2;0;0;1;7
12;20;1;1;2;1;7
12;54;1;0;1;1;7
12;48;1;1;3;1;7
12;48;1;0;3;1;7
12;20;1;1;2;1;7
12;40;1;0;1;2;7
12;48;1;0;3;1;7
12;50;1;0;5;5;7
12;50;1;0;5;5;7
12;54;1;0;1;1;7
12;48;1;0;3;1;7
12;20;1;0;1;1;7
6;30;2;0;0;1;7
12;50;1;0;5;5;7
12;54;1;0;1;1;7
6;30;2;0;0;1;7
12;48;1;0;3;1;7
12;48;1;0;3;1;7
12;30;1;0;1;1;7
12;54;1;0;1;1;7
12;20;1;1;2;1;7
12;50;1;0;5;5;7
12;20;1;0;1;1;7
12;48;1;0;3;1;7
9;40;1;1;5;5;8
12;45;1;0;1;2;8
12;48;1;0;1;3;8
12;60;1;0;1;5;8
6;45;1;0;5;3;8
12;40;1;0;2;2;8
12;48;1;0;5;5;8
12;42;1;1;4;3;8
12;48;1;1;3;2;8
12;50;2;0;1;4;8
11;48;1;0;1;2;8
12;48;1;0;2;2;8
12;48;1;0;1;5;8
8;40;1;1;3;3;8
12;48;1;1;1;3;8
8;30;1;0;0;2;8
12;60;1;0;1;5;8
12;60;1;0;1;5;8
12;40;1;0;1;4;8
12;48;1;0;3;2;8
12;25;1;0;1;2;8
2;24;1;1;5;1;8
12;40;1;0;1;5;8
12;48;1;0;5;1;8
12;48;1;0;3;2;8
12;40;1;1;1;2;8
12;48;1;1;1;3;8
12;48;1;0;1;3;8
12;42;1;1;4;3;8
12;25;1;0;1;2;8
12;48;1;0;5;5;8
12;40;1;0;3;2;8
12;44;1;0;0;3;8
4;10;1;0;1;3;8
12;48;1;0;2;2;8
12;48;1;1;1;2;8
12;40;1;1;1;5;8
12;48;1;1;5;2;8
12;50;2;0;1;4;8
12;30;1;1;4;5;8
12;48;1;0;1;3;8
12;45;1;1;2;2;8
12;45;1;1;2;2;8
12;40;1;0;3;2;8
12;48;1;1;1;2;8
2;24;1;1;5;1;8
12;40;1;0;2;2;8
12;50;2;0;1;4;8
12;40;1;1;2;2;8
12;12;1;0;5;2;8
12;48;1;0;5;5;8
4;10;1;0;1;3;8
12;48;1;1;1;3;8
12;48;1;0;3;2;8
12;42;1;1;4;3;8
12;48;1;0;3;2;8
12;48;1;0;3;2;8
12;48;1;0;3;2;8
12;40;1;1;2;5;8
11;48;1;0;1;2;8
2;24;1;1;5;1;8
12;48;1;0;2;2;8
12;48;1;0;1;3;8
12;48;1;0;5;5;8
12;48;1;0;1;3;8
12;44;1;0;0;3;8
12;40;1;0;3;2;8
12;48;1;0;5;5;8
12;48;1;0;1;3;8
12;40;1;0;3;2;8
12;48;1;1;1;2;8
12;48;1;0;1;2;8
12;40;1;0;1;4;8
6;45;1;0;5;3;8
12;40;1;0;2;2;8
12;84;1;1;3;4;8
12;48;1;0;3;2;8
12;48;1;1;3;2;8
12;48;1;1;5;2;8
12;40;1;0;2;2;8
9;40;1;1;5;5;8
12;48;1;0;3;2;8
12;40;1;0;1;4;8
12;60;1;0;5;1;8
12;48;1;1;5;2;8
12;40;1;1;2;2;8
12;45;1;1;2;2;8
12;48;1;0;5;1;8
12;48;1;0;1;3;8
12;40;1;0;2;2;8
12;48;1;1;1;3;8
12;40;1;0;2;2;8
12;25;1;0;1;2;8
12;48;1;1;3;2;8
12;48;1;0;5;5;8
12;48;1;1;3;2;8
8;40;1;1;3;3;8
6;40;1;0;1;2;8
12;84;1;1;3;4;8
12;48;1;0;3;2;8
11;48;1;0;1;2;8
12;48;1;0;1;2;8
12;48;1;0;1;2;8
8;30;1;0;0;2;8
12;40;1;0;3;2;8
12;48;1;0;1;2;8
12;48;1;1;1;3;8
12;40;1;0;1;4;8
12;48;1;1;1;3;8
12;48;1;0;1;3;8
4;10;1;0;1;3;8
12;40;1;0;1;4;8
12;40;1;0;2;2;8
12;48;1;0;2;2;8
12;12;1;0;5;2;8
12;48;1;1;1;2;8
12;42;1;1;4;3;8
12;48;1;0;2;2;8
6;40;1;0;1;2;8
12;45;1;0;1;2;8
12;84;1;1;3;4;8
12;48;1;1;1;3;8
12;48;1;0;1;2;8
8;30;1;0;0;2;8
12;48;1;0;5;1;8
12;45;1;1;5;2;8
12;40;1;1;1;5;8
12;48;1;0;1;5;8
6;40;1;0;1;2;8
12;40;1;0;1;4;8
12;40;1;0;1;4;8
12;60;1;0;5;1;8
12;84;1;1;3;4;8
12;48;1;0;5;1;8
12;40;1;0;3;2;8
12;48;1;0;5;1;8
12;48;1;0;5;1;8
12;25;1;0;1;2;8
12;48;1;0;1;4;8
12;48;1;0;3;2;8
12;25;1;0;1;2;8
12;40;1;0;5;3;8
12;84;1;1;3;4;8
12;60;1;0;1;5;8
12;40;1;1;1;5;8
12;40;1;0;5;3;8
12;30;1;1;4;5;8
12;48;1;0;5;5;8
9;40;1;1;5;5;8
12;48;1;0;3;2;8
12;48;1;0;1;4;8
12;40;1;1;2;5;8
8;30;1;0;0;2;8
12;40;1;0;3;2;8
2;24;1;1;5;1;8
12;40;1;0;2;2;8
12;48;1;1;3;2;8
12;60;1;0;5;1;8
12;12;1;0;5;2;8
12;12;1;0;5;2;8
4;10;1;0;1;3;8
12;45;1;1;2;2;8
12;40;1;1;1;2;8
12;48;1;1;1;3;8
12;44;1;0;0;3;8
12;50;2;0;1;4;8
12;48;1;0;1;2;8
12;48;1;0;1;4;8
8;48;1;1;3;3;8
12;40;1;1;2;2;8
12;48;1;0;1;3;8
12;48;1;0;1;3;8
12;48;1;0;1;3;8
12;40;1;1;2;5;8
6;45;1;0;5;3;8
11;48;1;0;1;2;8
12;48;1;0;3;2;8
12;42;1;1;4;3;8
12;40;1;0;5;2;8
12;48;1;0;1;5;8
12;48;1;0;5;1;8
12;30;1;1;4;5;8
12;48;1;0;5;1;8
12;30;1;1;4;5;8
6;45;1;0;5;3;8
2;24;1;1;5;1;8
12;45;1;0;1;2;8
9;40;1;1;5;5;8
8;48;1;1;3;3;8
12;48;1;0;5;1;8
12;40;1;0;1;5;8
12;40;1;0;2;2;8
12;48;1;0;5;5;8
12;60;1;0;5;1;8
12;40;1;0;2;2;8
2;24;1;1;5;1;8
12;40;1;0;1;5;8
12;48;1;1;3;2;8
12;30;1;1;4;5;8
12;48;1;0;2;4;8
6;45;1;0;5;3;8
12;48;1;0;1;3;8
8;40;1;1;3;3;8
12;30;1;1;4;5;8
12;40;1;0;1;4;8
12;48;1;0;1;3;8
12;40;1;1;1;5;8
12;45;1;0;1;2;8
12;48;1;0;5;1;8
12;48;1;0;3;2;8
12;30;1;1;4;5;8
12;45;1;0;1;2;8
12;40;1;1;2;5;8
12;40;1;0;1;4;8
12;48;1;0;1;3;8
12;48;1;0;1;5;8
12;42;1;1;4;3;8
12;48;1;0;1;5;8
12;48;1;1;5;2;8
12;48;1;1;3;2;8
12;48;1;0;1;5;8
12;48;1;0;1;2;8
12;45;1;0;1;2;8
12;48;1;0;2;4;8
12;40;1;1;2;2;8
12;40;1;0;1;4;8
12;40;1;0;1;5;8
12;42;1;1;4;3;8
12;50;2;0;1;4;8
12;48;1;0;1;5;8
12;40;1;1;1;2;8
12;48;1;0;2;4;8
12;50;2;0;1;4;8
12;40;1;0;1;4;8
12;48;1;1;5;2;8
12;45;1;1;5;2;8
12;48;1;0;1;3;8
12;48;1;1;5;2;8
12;48;1;1;1;3;8
12;48;1;0;5;1;8
11;48;1;0;1;2;8
12;48;1;0;2;4;8
12;45;1;1;5;2;8
12;48;1;0;1;3;8
12;40;1;0;5;2;8
12;30;1;1;4;5;8
6;45;1;0;5;3;8
12;40;1;1;1;2;8
12;48;1;0;5;1;8
12;12;1;0;5;2;8
12;48;1;0;2;2;8
12;40;1;0;5;2;8
12;48;1;0;5;1;8
12;48;1;0;1;3;8
11;48;1;0;1;2;8
12;60;1;0;5;1;8
12;44;1;0;0;3;8
8;48;1;1;3;3;8
12;48;1;0;3;2;8
12;60;1;0;1;5;8
2;24;1;1;5;1;8
12;48;1;1;1;2;8
12;40;1;1;1;5;8
12;48;1;1;1;3;8
8;30;1;0;0;2;8
12;48;1;1;5;2;8
12;40;1;0;1;4;8
12;48;1;0;2;4;8
12;40;1;0;5;2;8
12;48;1;0;1;3;8
12;48;1;0;2;4;8
12;48;1;0;1;5;8
12;48;1;0;1;4;8
9;40;1;1;5;5;8
12;48;1;1;3;2;8
8;48;1;1;3;3;8
12;60;1;0;1;5;8
12;40;1;0;1;4;8
12;48;1;0;5;1;8
6;45;1;0;5;3;8
12;48;1;1;5;2;8
12;40;1;0;2;2;8
2;24;1;1;5;1;8
12;60;1;0;1;5;8
12;50;2;0;1;4;8
12;40;1;0;5;2;8
8;48;1;1;3;3;8
12;30;1;1;4;5;8
12;60;1;0;5;1;8
12;60;1;0;5;1;8
12;48;1;1;1;2;8
9;40;1;1;5;5;8
12;40;1;0;5;3;8
12;45;1;0;1;2;8
12;50;2;0;1;4;8
12;40;1;0;5;2;8
12;45;1;1;2;2;8
12;48;1;1;3;2;8
12;84;1;1;3;4;8
12;42;1;1;4;3;8
6;45;1;0;5;3;8
12;45;1;0;1;2;8
12;40;1;0;3;2;8
12;50;2;0;1;4;8
12;40;1;0;2;2;8
12;40;1;0;1;4;8
12;45;1;0;1;2;8
12;84;1;1;3;4;8
12;48;1;0;1;4;8
12;40;1;0;1;4;8
12;48;1;0;1;2;8
12;48;1;1;1;3;8
8;40;1;1;3;3;8
9;40;1;1;5;5;8
12;48;1;1;1;3;8
12;48;1;0;1;3;8
2;24;1;1;5;1;8
12;48;1;0;3;2;8
12;48;1;0;3;2;8
12;42;1;1;4;3;8
12;48;1;0;1;4;8
12;40;1;0;3;2;8
12;48;1;1;1;3;8
12;40;1;0;5;2;8
12;84;1;1;3;4;8
12;44;1;0;0;3;8
12;48;1;0;2;4;8
12;50;2;0;1;4;8
8;30;1;0;0;2;8
6;45;1;0;5;3;8
12;48;1;0;1;3;8
8;30;1;0;0;2;8
12;40;1;0;2;2;8
12;30;1;1;4;5;8
12;48;1;1;1;2;8
12;45;1;1;5;2;8
12;12;1;0;5;2;8
8;40;1;1;3;3;8
12;40;1;0;5;2;8
12;48;1;0;2;2;8
12;48;1;0;1;3;8
12;48;1;0;3;2;8
11;48;1;0;1;2;8
6;45;1;0;5;3;8
12;45;1;0;1;2;8
12;48;1;0;2;2;8
12;40;1;1;1;2;8
8;40;1;1;3;3;8
12;40;1;0;2;2;8
12;48;1;0;1;4;8
8;48;1;1;3;3;8
12;84;1;1;3;4;8
12;28;1;1;5;1;9
12;16;1;0;1;1;9
12;40;1;0;0;1;9
12;36;1;1;2;1;9
12;72;1;0;0;2;9
12;54;1;1;1;2;9
12;49;1;0;1;1;9
12;60;1;1;2;1;9
12;40;1;0;5;1;9
7;50;1;0;5;1;9
12;40;1;0;0;1;9
11;24;1;0;1;1;9
12;40;2;0;4;1;9
12;50;1;0;5;1;9
12;40;1;0;2;1;9
12;50;1;1;0;1;9
12;44;1;1;4;2;9
12;40;1;0;1;1;9
12;48;1;1;3;1;9
12;54;1;1;3;2;9
12;50;2;0;3;1;9
12;48;1;0;5;1;9
8;48;2;0;1;1;9
12;48;1;1;1;1;9
12;48;1;0;5;2;9
12;48;1;1;2;1;9
12;48;1;0;3;1;9
12;50;2;0;3;1;9
12;56;1;0;5;2;9
12;40;1;1;1;1;9
12;48;1;1;3;1;9
12;48;1;1;3;1;9
12;40;1;0;1;1;9
12;40;1;1;0;1;9
12;36;1;1;2;1;9
10;50;1;0;5;1;9
12;54;1;1;3;2;9
12;48;1;0;0;2;9
12;48;1;0;3;1;9
12;40;2;0;4;1;9
12;42;1;0;1;1;9
12;40;1;0;1;1;9
10;28;1;0;1;1;9
12;55;1;0;1;2;9
10;28;1;0;1;1;9
12;40;1;0;1;1;9
12;50;1;1;1;1;9
12;20;1;1;3;1;9
12;44;1;1;4;2;9
12;48;1;0;4;1;9
12;32;1;0;0;1;9
12;50;1;0;3;2;9
1;24;1;1;0;2;9
12;16;1;0;1;1;9
12;48;1;1;1;2;9
12;20;1;1;3;1;9
12;40;1;0;1;1;9
12;48;1;0;1;1;9
1;24;1;1;0;2;9
12;42;1;1;5;2;9
12;48;1;0;0;2;9
12;48;1;0;3;1;9
12;40;1;0;1;1;9
11;24;1;0;1;1;9
12;50;1;1;3;2;9
12;56;1;1;1;2;9
12;40;1;1;2;1;9
12;40;1;0;0;1;9
12;48;1;1;1;1;9
12;50;1;0;1;1;9
12;48;1;1;0;1;9
12;50;1;0;1;1;9
12;40;1;0;2;1;9
12;70;1;1;1;2;9
12;40;2;0;4;1;9
12;50;1;0;1;1;9
8;30;2;0;1;1;9
8;54;1;0;1;1;9
12;72;1;0;0;2;9
12;70;1;0;2;2;9
12;15;1;0;5;1;9
12;48;1;1;1;1;9
12;55;1;0;1;2;9
12;50;1;0;2;1;9
12;48;1;0;3;1;9
12;15;1;1;1;1;9
12;56;1;1;1;2;9
12;44;1;1;4;2;9
12;50;1;0;0;2;9
12;48;1;0;3;1;9
12;50;1;0;2;1;9
12;48;1;0;0;1;9
12;28;1;1;5;1;9
12;28;1;0;1;1;9
12;40;1;0;2;2;9
12;56;1;1;1;2;9
12;36;1;1;2;1;9
12;40;1;1;0;1;9
12;15;1;0;5;1;9
12;24;1;0;1;1;9
12;70;1;1;1;2;9
12;48;1;1;1;2;9
12;48;1;1;1;1;9
12;60;1;1;2;1;9
12;48;1;0;1;1;9
12;30;1;0;1;1;9
12;48;1;1;1;1;9
12;70;1;0;2;1;9
12;50;1;0;2;1;9
12;48;1;1;0;1;9
12;54;1;0;5;1;9
12;48;1;0;0;2;9
12;14;1;1;5;1;9
12;48;1;1;1;1;9
12;50;1;1;0;1;9
12;48;1;0;5;1;9
10;50;1;0;5;1;9
12;50;1;0;5;1;9
12;49;1;0;1;1;9
12;42;1;1;5;2;9
12;50;1;1;1;1;9
12;40;1;0;1;1;9
12;20;1;1;3;1;9
12;40;1;1;1;1;9
12;40;1;1;1;1;9
12;48;1;0;0;1;9
12;54;1;1;3;2;9
12;48;2;0;3;2;9
12;44;1;0;1;1;9
12;44;1;1;4;2;9
12;48;1;0;1;1;9
12;55;2;0;5;2;9
12;40;1;1;1;1;9
12;70;1;1;1;1;9
12;15;1;1;1;1;9
12;60;2;0;3;1;9
12;55;1;0;1;2;9
12;56;1;1;1;2;9
12;54;1;1;1;2;9
12;70;1;0;2;1;9
12;40;1;0;0;1;9
12;24;1;1;1;1;9
10;28;1;0;1;1;9
12;40;1;0;1;1;9
12;32;1;0;0;1;9
8;54;1;0;1;1;9
5;24;1;0;5;1;9
12;60;1;1;2;1;9
12;60;1;1;2;2;9
12;60;1;1;2;1;9
12;28;1;0;1;1;9
12;40;1;0;1;1;9
12;50;1;0;1;2;9
12;56;1;1;1;2;9
7;56;1;1;4;1;9
12;50;2;0;3;1;9
12;48;1;0;0;1;9
12;35;2;1;1;1;9
12;40;1;1;1;1;9
12;44;1;0;1;1;9
8;30;2;0;1;1;9
12;60;2;0;3;1;9
12;50;1;0;1;2;9
12;44;1;0;1;1;9
12;50;1;1;1;1;9
12;48;1;0;3;2;9
10;28;1;0;1;1;9
12;55;1;0;1;2;9
12;54;1;1;3;1;9
12;50;1;0;5;1;9
8;30;2;0;1;1;9
12;40;1;1;1;1;9
12;40;1;0;1;1;9
12;50;1;1;1;1;9
12;32;1;1;2;1;9
12;48;1;0;1;1;9
12;35;2;1;1;1;9
12;70;1;1;1;2;9
12;60;1;1;2;2;9
8;48;2;0;1;1;9
12;72;1;0;0;2;9
12;48;2;0;3;2;9
12;42;1;0;1;1;9
9;48;2;1;1;1;9
12;50;1;1;1;1;9
12;40;1;1;0;1;9
7;56;1;1;4;1;9
12;48;1;1;5;2;9
12;48;1;1;1;1;9
12;28;1;0;1;1;9
12;49;1;0;1;1;9
12;48;1;1;1;1;9
12;60;1;1;2;1;9
12;48;1;1;1;1;9
12;48;1;1;1;1;9
12;48;1;1;1;1;9
12;70;1;0;2;2;9
9;48;2;1;1;1;9
12;15;1;0;5;1;9
12;48;1;0;4;1;9
12;48;1;1;0;1;9
12;48;1;1;3;1;9
12;48;1;0;0;1;9
12;70;1;0;1;2;9
12;40;1;1;1;1;9
12;50;1;0;2;1;9
7;56;1;1;4;1;9
12;48;1;0;5;1;9
12;54;1;0;5;1;9
12;24;1;0;1;1;9
12;40;1;0;0;1;9
12;30;1;0;1;1;9
12;50;1;1;1;1;9
12;48;1;1;1;2;9
12;70;1;1;1;1;9
12;45;1;1;1;2;9
12;45;1;1;1;2;9
12;42;1;0;1;1;9
12;44;1;1;4;2;9
11;24;1;0;1;1;9
12;40;1;0;1;1;9
12;48;1;0;3;1;9
12;60;1;1;2;1;9
12;40;1;0;1;1;9
12;48;1;0;0;1;9
12;48;2;0;3;2;9
7;50;1;0;5;1;9
1;24;1;1;0;2;9
12;72;1;0;0;2;9
12;40;1;1;0;1;9
7;50;1;0;5;1;9
12;48;1;0;3;2;9
12;50;2;0;3;1;9
12;44;1;1;4;2;9
12;48;1;0;1;2;9
12;14;1;1;5;1;9
9;48;2;1;1;1;9
12;54;1;1;3;2;9
12;42;1;1;5;2;9
12;70;1;1;1;1;9
12;54;1;1;1;2;9
12;36;1;1;2;1;9
12;48;1;0;1;2;9
12;16;1;0;1;1;9
12;48;1;1;1;1;9
12;60;2;0;3;1;9
12;50;1;0;3;2;9
12;42;1;0;1;1;9
12;49;1;0;1;1;9
12;45;1;1;1;2;9
12;50;1;1;1;1;9
12;48;1;0;3;2;9
12;15;1;1;1;1;9
12;48;1;0;1;1;9
12;48;1;0;1;2;9
12;50;2;0;3;1;9
12;24;1;1;1;1;9
12;48;1;0;1;1;9
9;48;2;1;1;1;9
12;48;1;1;1;2;9
12;48;1;1;0;1;9
12;56;1;1;1;2;9
12;40;1;1;0;1;9
12;70;1;1;1;1;9
12;48;1;0;0;2;9
10;28;1;0;1;1;9
12;42;1;0;1;1;9
12;70;1;0;2;2;9
12;35;2;1;1;1;9
12;48;1;0;1;1;9
12;40;1;0;5;1;9
12;70;1;1;1;2;9
12;48;1;1;3;1;9
12;50;1;1;1;1;9
12;36;1;1;2;1;9
12;48;1;1;1;1;9
12;70;1;1;1;1;9
12;40;1;1;2;1;9
12;15;1;1;1;1;9
12;70;1;1;1;2;9
12;72;1;0;0;2;9
12;48;1;1;0;1;9
12;16;1;0;1;1;9
8;48;2;0;1;1;9
12;12;1;0;1;1;10
12;30;1;0;3;1;10
12;48;1;1;3;1;10
12;60;1;1;1;1;10
12;48;1;1;1;1;10
12;40;1;1;0;1;10
12;20;1;1;5;1;10
12;48;1;0;1;1;10
12;42;1;1;1;1;10
12;60;1;0;1;1;10
12;40;1;0;5;1;10
12;48;1;1;1;1;10
12;42;1;1;1;1;10
3;44;1;1;0;1;10
12;30;1;0;3;1;10
12;20;1;1;1;1;10
12;50;1;1;1;2;10
10;48;1;1;0;1;10
12;30;1;0;3;1;10
12;50;1;0;2;1;10
12;48;1;0;0;1;10
12;40;1;0;1;1;10
12;48;1;0;3;1;10
12;48;1;1;0;2;10
12;50;1;1;0;1;10
12;60;1;1;1;1;10
12;70;1;0;3;1;10
12;60;1;0;1;1;10
12;30;1;1;0;1;10
12;48;1;0;3;1;10
12;48;1;0;2;2;10
12;60;1;0;1;2;10
12;40;1;1;3;1;10
12;48;1;0;1;1;10
12;60;2;1;5;2;10
10;36;1;1;0;1;10
12;60;1;0;1;1;10
12;50;1;1;3;1;10
12;56;1;0;5;1;10
12;48;1;0;3;1;10
12;48;1;1;3;1;10
9;70;1;1;1;1;10
12;48;1;1;2;1;10
12;40;1;0;3;1;10
12;60;2;0;3;1;10
12;50;1;1;5;2;10
12;48;1;0;1;1;10
12;30;1;0;3;1;10
12;70;1;0;1;1;10
12;22;1;1;1;2;10
12;48;1;1;2;1;10
12;48;1;0;5;1;10
12;30;1;1;5;1;10
8;10;1;0;0;1;10
12;60;1;1;3;1;10
12;40;1;0;1;1;10
12;24;1;1;1;1;10
12;48;1;0;1;2;10
12;30;1;1;0;1;10
5;48;1;0;5;1;10
12;48;1;1;3;1;10
8;20;1;1;3;1;10
12;40;1;0;1;1;10
5;50;1;1;1;1;10
12;60;1;0;2;2;10
12;40;1;0;5;2;10
12;40;1;1;1;1;10
2;54;1;1;1;1;10
10;48;1;1;0;1;10
12;48;1;0;1;2;10
12;40;2;0;3;1;10
10;60;1;0;1;1;10
12;40;1;0;1;1;10
12;40;1;1;2;1;10
12;5;1;0;2;1;10
12;35;1;0;1;1;10
12;48;1;1;5;1;10
12;48;1;0;2;2;10
10;48;1;1;0;1;10
9;40;1;1;1;1;10
12;20;1;0;3;2;10
7;30;1;0;1;1;10
12;48;1;0;5;1;10
12;4;1;1;1;1;10
12;10;1;1;1;1;10
12;48;1;1;1;1;10
12;24;1;0;5;1;10
12;48;1;0;1;2;11
12;20;1;1;3;1;11
12;12;1;0;1;1;11
12;48;1;0;1;1;11
12;12;2;1;1;1;11
12;60;1;0;3;1;11
12;48;1;0;5;2;11
12;40;1;0;1;1;11
12;42;1;0;1;1;11
12;36;1;0;1;1;11
12;35;1;0;1;1;11
12;15;1;1;5;1;11
12;30;1;0;1;1;11
12;28;1;1;1;1;11
12;30;1;1;0;1;11
1;48;1;1;0;1;11
12;60;1;0;3;1;11
12;48;1;1;1;1;11
12;42;1;0;3;1;11
12;35;1;0;5;1;11
12;36;2;0;2;1;11
12;40;1;0;0;1;11
12;48;1;0;1;2;11
12;42;1;1;5;1;11
8;30;1;0;5;1;11
12;70;1;0;5;1;11
12;48;1;0;0;1;11
12;40;1;1;5;1;11
12;60;1;1;5;1;11
12;36;1;0;1;1;11
12;38;1;1;1;1;11
12;48;1;0;0;1;11
12;50;1;1;2;1;11
12;40;1;1;1;1;11
12;48;1;1;1;1;11
7;20;1;0;1;1;11
12;12;2;1;1;1;11
12;25;1;0;0;1;11
12;40;1;0;5;1;11
12;40;1;0;1;1;11
12;84;1;0;3;1;11
12;48;1;0;2;1;11
12;30;1;0;1;1;11
12;40;1;1;2;1;11
12;40;1;1;3;1;11
8;24;1;1;5;1;11
12;48;1;0;5;1;11
12;40;1;1;1;1;11
12;30;1;1;5;1;11
12;40;1;1;3;1;11
12;48;1;1;1;1;11
12;48;1;1;1;1;11
12;54;1;1;1;1;11
12;40;1;1;1;1;11
12;49;1;0;1;1;11
12;30;1;0;0;3;11
7;20;1;0;1;1;11
12;27;1;1;1;1;11
8;30;1;0;0;1;11
12;45;1;1;3;1;11
12;60;1;1;1;1;11
12;48;1;0;5;1;11
6;40;1;1;1;1;11
12;40;1;1;3;1;11
12;30;1;0;3;1;11
12;84;1;0;2;1;11
12;48;1;0;5;1;11
12;48;1;0;5;2;11
12;40;1;0;1;1;11
12;48;1;0;1;1;11
12;30;1;0;3;1;11
12;40;1;1;1;1;11
12;40;1;1;2;1;11
9;35;1;1;1;1;11
12;20;1;1;3;1;11
12;40;1;1;3;1;11
12;72;1;0;3;2;11
12;10;1;0;1;1;11
8;24;1;1;5;1;11
12;42;1;0;1;1;11
12;42;1;1;5;1;11
12;30;1;0;5;1;11
12;84;1;0;1;1;11
12;48;1;1;1;1;11
8;30;1;0;5;1;11
12;25;1;0;0;1;11
12;38;1;1;1;1;11
12;28;1;0;3;1;11
12;42;1;0;1;1;11
12;54;1;1;1;1;11
12;40;1;0;3;1;11
12;21;1;1;1;1;11
12;40;1;1;5;1;11
12;40;1;0;0;1;11
12;70;1;0;5;1;11
12;48;1;1;1;1;11
12;48;1;0;2;1;11
12;40;1;1;1;1;11
11;60;1;1;1;1;11
12;7;1;0;5;1;11
12;28;1;0;3;1;11
12;10;1;0;1;1;11
12;40;1;0;1;1;11
12;40;1;1;1;1;11
12;20;1;1;3;1;11
12;48;1;1;1;1;11
12;48;1;0;2;1;11
12;48;1;0;5;1;11
12;48;1;1;1;1;11
12;12;1;1;1;1;11
9;48;1;0;1;2;11
12;30;1;0;3;1;11
12;50;1;0;1;1;11
12;40;1;0;2;1;11
12;48;1;0;1;2;11
12;40;1;0;1;1;11
12;50;1;0;1;1;11
12;60;1;1;3;1;11
12;40;1;0;1;1;11
12;40;1;0;1;1;11
12;54;1;0;5;1;11
12;42;1;1;5;1;11
12;40;1;1;1;1;11
12;30;1;1;0;1;11
12;70;1;1;0;1;11
12;48;1;0;2;1;11
12;32;1;0;1;1;11
12;3;1;1;1;1;11
12;50;1;0;1;1;11
12;12;2;1;1;1;11
12;20;1;0;1;1;11
12;60;1;1;3;1;11
12;40;1;0;0;1;11
6;20;1;1;1;1;11
12;50;1;0;1;1;11
12;48;1;0;2;1;11
12;38;1;1;1;1;11
12;50;2;1;1;1;11
12;30;1;1;5;1;11
12;30;1;0;1;1;11
12;42;1;0;1;1;11
12;40;1;1;2;1;11
12;30;1;0;0;3;11
12;40;1;1;3;1;11
12;10;1;0;1;1;11
12;40;1;1;5;1;11
12;56;1;0;1;1;11
12;30;1;0;1;1;11
12;42;1;0;1;1;11
12;30;1;1;0;1;11
12;48;1;0;5;2;11
12;27;1;1;1;1;11
11;60;1;1;1;1;11
12;40;1;0;1;1;11
12;40;1;0;5;1;11
12;35;1;1;1;1;11
12;25;1;0;3;1;11
12;12;1;1;1;1;11
12;40;1;0;5;1;11
12;30;1;0;5;1;11
12;5;1;1;1;1;11
12;48;1;1;3;1;11
12;48;1;1;1;1;11
2;48;1;0;5;1;11
12;30;1;0;3;1;11
12;48;1;1;2;1;11
12;56;1;0;1;1;11
12;48;1;1;5;2;11
12;50;1;0;1;1;11
12;48;1;1;1;1;11
12;42;1;0;1;1;11
12;48;1;1;3;5;11
12;54;1;0;5;1;11
12;40;1;0;5;1;11
12;48;1;1;1;1;11
12;28;1;0;3;1;11
12;30;1;0;1;1;11
12;84;1;1;1;1;11
12;48;1;1;1;1;11
12;72;1;0;2;2;11
12;30;1;0;1;1;11
12;30;1;1;5;1;11
12;36;1;1;1;1;11
12;40;1;1;3;1;11
12;84;1;0;1;1;11
12;35;1;0;1;1;11
11;60;1;1;1;1;11
12;50;2;1;1;1;11
12;45;1;1;3;1;11
12;40;1;1;3;1;11
12;40;1;1;3;1;11
12;48;1;0;5;1;11
12;42;1;0;1;1;11
12;48;1;0;1;1;11
12;20;1;0;1;1;11
12;40;1;1;1;1;11
12;36;2;0;2;1;11
12;48;1;0;1;1;11
12;30;1;1;5;1;11
12;15;1;1;1;1;11
12;15;1;1;5;1;11
12;48;1;0;5;1;11
12;25;1;0;0;1;11
12;20;1;0;1;1;11
12;48;1;1;1;1;11
12;40;1;0;5;1;11
12;48;1;0;5;1;11
12;42;1;0;3;1;11
12;50;1;0;1;1;11
12;42;1;0;1;1;11
1;48;1;1;0;1;11
12;48;1;0;5;2;11
12;32;1;0;1;1;11
12;27;1;1;1;1;11
12;40;1;0;1;1;11
12;20;1;0;2;1;11
12;48;1;0;0;1;11
12;48;1;0;1;1;11
12;30;1;0;1;1;11
9;48;1;0;1;2;11
12;40;1;0;5;1;11
12;12;1;1;1;1;11
12;30;1;0;1;1;11
6;40;1;1;1;1;11
12;48;1;1;1;1;11
12;40;1;1;2;1;11
12;84;1;0;3;1;11
